Locus	GC*.V.appalachiana	GC*.V. lineata	GC3*.V.appalachiana	GC3*.V. lineata	GC.V.appalachiana	GC.V.lineata	TotalGCDiff	GC3.V.appalachiana	GC3.V.lineata	GC3.Diff
OG0006769	99.9999	91.6336862	99.9999	99.9999	49.30139721	47.73662551	1.564771691	49.10179641	46.50205761	2.599738794
OG0006771	61.0210265	31.9081601	68.80620058	24.12660058	48.92966361	49.26253687	-0.332873265	51.37614679	45.72271386	5.653432925
OG0006773	39.8492852	1.00E-04	31.97043007	0.000100419	44.90566038	43.35154827	1.554112108	39.43396226	36.47540984	2.958552428
OG0006775	61.1506806	29.9752147	42.23132004	27.38049712	45.83333333	46.61458333	-0.78125	38.81578947	41.40625	-2.590460526
OG0006777	43.7496054	45.1307163	49.93989528	56.74647341	45.50350027	43.33333333	2.170166936	41.51857835	39.51219512	2.00638323
OG0006778	54.0870482	54.3169117	66.78634132	75.95669355	45.62211982	47.96238245	-2.340262629	57.14285714	66.1971831	-9.054325956
OG0006779	99.9999	58.581248	99.9999	58.92530793	46.51515152	45.90909091	0.606060606	55.45454545	52.72727273	2.727272727
OG0006781	11.4767409	50.7214731	0.0001	36.71988816	49.3993994	49.78902954	-0.389630136	47.2972973	46.51898734	0.778309956
OG0006782	67.8544532	34.0223237	90.56226658	26.02410173	44.87594391	45.27687296	-0.400929059	40.77669903	41.04234528	-0.265646248
OG0006784	99.9999	99.9999	99.9999	99.9999	43.64035088	46.11111111	-2.470760234	36.72131148	42.38095238	-5.659640906
OG0006785	32.3988078	32.0592824	14.94919051	0.0001	53.23741007	50.80906149	2.428348583	56.83453237	50.48543689	6.349095481
OG0006786	56.4293878	75.7513093	52.19680337	99.9999	43.31683168	46.26736111	-2.950529428	40.0990099	46.875	-6.775990099
OG0006788	80.0000162	99.9999	99.9999	99.9999	42.58109041	44.39102564	-1.809935234	35.61076605	39.42307692	-3.812310878
OG0006789	62.0775684	99.9922315	97.98788543	88.31588674	43.71069182	45.65499351	-1.944301691	33.96226415	41.24513619	-7.282872036
OG0006790	68.1716971	65.6121533	66.0262303	67.06203003	45.64270153	46.2962963	-0.653594771	48.03921569	49.34640523	-1.307189542
OG0006794	58.4017081	43.2304324	34.38197999	34.97507448	51.13333333	50.50301811	0.630315225	54.6	53.722334	0.877665996
OG0006795	27.5097657	80.123816	13.10267392	60.82111969	45.76271186	45.62146893	0.141242938	42.37288136	41.94915254	0.423728814
OG0006796	43.024244	66.6071182	34.61376423	0.0001	45.20958084	42.28395062	2.925630221	37.4251497	34.72222222	2.702927478
OG0006797	78.6175394	60.3281045	70.61227619	47.0841346	39.87538941	39.97923157	-0.10384216	28.97196262	28.34890966	0.62305296
OG0006798	52.1464247	41.2837704	75.52535545	80.95912856	34.42340792	35.39325843	-0.96985051	25.47332186	25.56179775	-0.088475894
OG0006800	61.9176613	50.9182624	48.29804486	50.36898818	41.74757282	44.08983452	-2.3422617	40.46242775	38.65248227	1.809945476
OG0006802	99.9999	44.4381421	99.9999	44.18400429	48.46538187	48.01156905	0.453812817	42.82655246	43.38394794	-0.557395477
OG0006804	41.5678706	39.5694748	40.16323856	53.79551143	52.71966527	51.36054422	1.359121054	55.23012552	56.12244898	-0.892323457
OG0006806	82.795056	46.1341011	34.38120752	30.6080824	45.10703364	45.78408195	-0.677048315	43.11926606	45.1536643	-2.034398248
OG0006808	49.7665103	50.8825149	99.9999	48.55325077	42.01877934	43.08588064	-1.067101298	38.02816901	38.86462882	-0.836459807
OG0006809	54.379973	98.7096133	91.69819308	99.9999	44.33164129	44.13265306	0.198988225	41.87817259	41.83673469	0.041437895
OG0006812	68.514066	41.7063549	99.9999	44.99208873	49.85198342	48.69513642	1.156847005	46.89165187	45.19572954	1.695922328
OG0006813	99.9999	54.4476422	64.17043966	48.62723298	42.61437908	44.35028249	-1.735903401	38.03921569	38.98305085	-0.943835161
OG0006814	43.2230544	48.3489353	59.09876955	64.08031689	42.51766217	42.58188825	-0.064226076	39.49903661	40.07707129	-0.578034682
OG0006816	1.185966	26.6233915	12.98760087	13.21608057	47.26190476	45.65619224	1.605712525	42.85714286	43.88888889	-1.031746032
OG0006819	59.6751933	63.8748823	8.177229931	99.9999	45.85575888	46.22641509	-0.370656214	43.0420712	48.3490566	-5.306985406
OG0006820	25.7754476	67.5362762	23.21975076	42.90492864	42.38410596	40.2640264	2.120079558	37.08609272	26.73267327	10.35341945
OG0006821	57.1968678	54.3372426	44.68014537	61.04768474	49.74874372	47.03891709	2.709826629	45.9798995	40.86294416	5.116955335
OG0006822	49.1444425	41.1969421	0.0001	34.32170231	45.88394062	46.8339307	-0.949990084	43.11740891	45.16129032	-2.043881416
OG0006823	37.3037843	68.3971726	12.01171378	72.87633681	45.85121602	44.48087432	1.370341706	36.90987124	36.2295082	0.680363048
OG0006824	48.1793851	55.2903954	31.20230635	41.91044002	49.54954955	49.23076923	0.318780319	45.94594595	45.05494505	0.891000891
OG0006825	99.9999	99.9999	99.9999	99.9999	43.24324324	47.8030303	-4.55978706	40.81081081	52.04545455	-11.23464373
OG0006827	54.8624567	48.2058474	50.69553151	52.12935118	40.42553191	40.06734007	0.358191848	34.04255319	37.57575758	-3.533204384
OG0006828	1.00E-04	48.2621306	0.0001	52.42247995	43.60215054	44.30512017	-0.70296963	36.29032258	38.24451411	-1.954191526
OG0006829	37.4746219	31.5879106	34.6383543	29.11920126	44.75465313	44.62659381	0.128059323	38.83248731	39.89071038	-1.058223073
OG0006830	56.0958463	70.169918	36.23485256	99.9999	43.64485981	43.47389558	0.170964231	38.37535014	37.65060241	0.72474773
OG0006831	1.00E-04	22.2966973	0.0001	26.87566763	47.37827715	51.72131148	-4.343034322	50.56179775	57.24815725	-6.686359495
OG0006835	33.9112711	1.00E-04	0.0001	51.76305619	43.50132626	46.105919	-2.604592743	45.23809524	47.6635514	-2.425456164
OG0006837	23.8153108	27.014172	24.86583898	20.34535567	44.59613197	47.04301075	-2.446878785	46.07508532	45.16129032	0.913795002
OG0006838	49.348033	38.4743541	72.96410381	36.1462332	44.96855346	45.90818363	-0.939630174	41.13207547	43.11377246	-1.981696983
OG0006840	1.00E-04	1.00E-04	0.0001	0.0001	45.96912521	45.30938124	0.659743977	42.15938303	42.21556886	-0.056185829
OG0006842	48.2730537	54.0238634	56.95898815	65.86389401	52.35920852	47.09851552	5.260693004	53.42465753	41.70040486	11.72425268
OG0006846	77.3029045	37.6570418	0.0001	6.192370544	51.62180814	50.34414946	1.277658684	52.79503106	54.57227139	-1.777240331
OG0006847	1.00E-04	25.5921657	14.56812879	67.46793548	44.56654457	44.52510587	0.041438698	48.35164835	39.92740472	8.424243633
OG0006850	29.7594405	29.0075628	54.36460169	99.9999	46.19188922	43.34828102	2.843608202	43.76854599	42.60089686	1.167649133
OG0006851	61.7705942	64.9858876	68.30868441	70.52139899	44.41489362	43.40836013	1.006533488	36.96808511	37.94212219	-0.97403708
OG0006853	1.00E-04	22.6900185	33.29333865	40.37269784	49.08136483	50.16286645	-1.08150162	35.11811024	36.48208469	-1.363974454
OG0006854	55.4026991	49.926765	51.88502308	49.66720581	44.85815603	43.33333333	1.524822695	37.05673759	39	-1.943262411
OG0006855	27.3868658	55.4856424	18.83365737	51.25509871	45.84717608	46.01275917	-0.165583091	40.86378738	42.82296651	-1.959179132
OG0006859	99.9999	52.7233497	99.9999	36.39874175	45.75163399	45.65099946	0.100634527	42.54901961	41.4910859	1.057933708
OG0006860	42.8263397	53.6690967	32.39901899	99.9999	35.74297189	39.14728682	-3.404314934	30.72289157	35.46511628	-4.742224713
OG0006861	37.8779523	54.3864025	37.19364804	51.3919838	42.58706468	39.71742543	2.869639245	39.70149254	32.54716981	7.154322726
OG0006863	74.8142227	99.220815	71.16229747	99.9999	45.58303887	48.08333333	-2.500294464	41.51943463	48.5	-6.980565371
OG0006864	67.0742279	48.0158774	99.9999	67.54324558	47.77777778	46.07843137	1.699346405	43.33333333	39.21568627	4.117647059
OG0006867	52.8390899	15.757519	0.0001	0.0001	47.61904762	47.17668488	0.442362737	40.87301587	41.53005464	-0.657038772
OG0006869	51.1070137	99.9999	99.9999	99.9999	45.69640063	48.32451499	-2.628114365	40.84507042	46.56084656	-5.715776138
OG0006870	50.8187244	28.0967234	45.69006882	0.0001	40.81632653	43.42723005	-2.610903516	37.14285714	40.84507042	-3.70221328
OG0006871	69.5931795	72.7882296	99.9999	53.3909393	48.29931973	50.11337868	-1.814058957	48.97959184	53.7414966	-4.761904762
OG0006872	1.00E-04	1.00E-04	0.0001	0.0001	45.04504505	44.10339257	0.941652476	38.82063882	36.6720517	2.148587124
OG0006873	53.6715641	58.7267094	68.42500366	63.30773427	42.21635884	41.31205674	0.904302101	37.73087071	38.4751773	-0.744306593
OG0006874	26.3693933	39.2183106	39.79864572	54.3400563	43.79562044	50.63752277	-6.841902331	46.71532847	51.91256831	-5.197239839
OG0006875	67.1847854	99.9999	99.9999	99.9999	45.2891488	46.49313087	-1.203982077	41.91033138	46.85466377	-4.94433239
OG0006876	1.00E-04	1.00E-04	0.0001	0.0001	45.09394572	44.44444444	0.649501276	41.25	33.33333333	7.916666667
OG0006878	73.2475192	99.9999	99.9999	99.9999	42.78787879	42.4	0.387878788	43.63636364	44.4	-0.763636364
OG0006879	52.5819277	36.7181531	0.0001	0.0001	43.85964912	44.81481481	-0.955165692	38.01169591	45.55555556	-7.543859649
OG0006880	1.00E-04	20.2719423	0.0001	0.0001	44.91634492	43.60730594	1.30903898	33.97683398	41.78082192	-7.803987941
OG0006881	1.00E-04	36.0580026	0.0001	0.616438184	47.90560472	47.40932642	0.496278295	41.4159292	41.70984456	-0.293915356
OG0006882	1.00E-04	70.0584665	0.0001	43.96179873	44.85125858	44.54614798	0.305110603	41.64759725	40.9610984	0.686498856
OG0006886	42.6144564	60.3856674	29.69563959	68.0064766	42.3245614	40.85213033	1.472431078	34.21052632	31.57894737	2.631578947
OG0006887	33.3092436	39.8316095	36.42674154	43.39976735	44.62365591	47.81144781	-3.187791897	34.67741935	41.41414141	-6.736722059
OG0006890	62.2006417	29.9873417	66.66073638	6.28389763	46.85897436	45.25043178	1.60854258	38.65384615	37.8238342	0.830011957
OG0006891	30.6105398	39.7365152	50.01736852	31.91154354	40	41.30434783	-1.304347826	42.4	43.50649351	-1.106493506
OG0006894	99.9999	53.1091288	51.22905664	50.62755353	46.42857143	48.87525562	-2.446684195	45.53571429	52.7607362	-7.225021911
OG0006895	39.5082998	26.2247974	9.849843945	13.37023445	48.97540984	48.41093865	0.564471181	51.02459016	49.22394678	1.800643379
OG0006896	58.8080954	76.8380485	99.9999	90.44388129	47.0856102	48.67424242	-1.588632224	50.81967213	57.10227273	-6.282600596
OG0006897	1.00E-04	36.4900994	0.0001	29.04751677	42.42424242	43.31210191	-0.887859487	36.36363636	39.70276008	-3.339123721
OG0006898	45.0204273	64.5313877	32.85575563	91.6449484	46.71717172	47.22222222	-0.505050505	45.70707071	45.95959596	-0.252525253
OG0006899	39.0585712	86.6446157	43.68168152	85.18284704	44.5482866	44.7223917	-0.174105098	37.38317757	39.19413919	-1.810961624
OG0006900	48.8842094	33.8337894	43.67087796	45.88896711	43.00518135	42.36111111	0.644070236	39.37823834	40.625	-1.246761658
OG0006901	99.9999	40.3428118	99.9999	47.75922969	58.08720113	53.15789474	4.929306388	74.89451477	66.05263158	8.841883189
OG0006902	21.0359099	68.654387	99.9999	80.68881283	44.58874459	43.86724387	0.721500722	53.67965368	51.94805195	1.731601732
OG0006903	46.5348029	40.2655448	39.27034291	99.9999	52.33918129	51.18483412	1.154347163	59.21052632	53.55450237	5.656023946
OG0006906	21.7641466	44.2112943	0.0001	67.92898879	51.60550459	49.59568733	2.009817256	51.37931034	44.47439353	6.904916814
OG0006909	36.2304207	40.4021449	25.51385355	44.88455434	48.01223242	47.11538462	0.896847801	49.5412844	48.07692308	1.464361327
OG0006910	1.00E-04	70.5979974	27.68880573	74.81506255	46.27329193	51.25	-4.976708075	51.55279503	66.875	-15.32220497
OG0006911	43.1567458	39.7140102	69.35888116	31.57808151	47.87685775	47.20357942	0.673278331	41.08280255	40.93959732	0.143205232
OG0006912	99.9999	58.0430007	87.91135482	70.11205177	52.44618395	51.21495327	1.231230682	58.90410959	56.82242991	2.081679682
OG0006913	57.9039655	31.5673929	53.77205299	34.18833268	46.9517023	47.14285714	-0.191154847	40.14251781	40.95238095	-0.809863138
OG0006915	24.2849389	1.00E-04	0.088122504	0.0001	48.46625767	48.46625767	0	53.98773006	53.98773006	0
OG0006917	41.6570876	50.0705669	80.63930746	48.11007573	42.15246637	44.62081129	-2.46834492	40.86021505	40.81632653	0.043888523
OG0006918	8.289145	1.00E-04	11.47158829	0.0001	40	39.27392739	0.726072607	36	37.62376238	-1.623762376
OG0006919	67.8964771	54.0765506	37.54599838	24.18393524	43.44827586	43.90804598	-0.459770115	40	41.37931034	-1.379310345
OG0006920	28.6121874	37.309859	41.16830354	51.76615254	43.7694704	43.56725146	0.202218943	36.91588785	42.98245614	-6.06656829
OG0006921	81.7931262	43.5831179	0.0001	38.07287078	47.563605	48.23428079	-0.67067579	42.17335058	40.82687339	1.346477197
OG0006922	44.8271123	33.903662	57.25092771	30.2917229	53.1292517	54.92662474	-1.797373037	56.73469388	60.06289308	-3.328199204
OG0006923	72.6470556	67.37981	99.9999	73.14013037	46.45833333	46.91358025	-0.455246914	40.625	44.44444444	-3.819444444
OG0006924	30.8837835	42.8654555	0.0001	39.90193558	46.88486937	48.27386133	-1.388991963	40.74074074	44.99564839	-4.254907649
OG0006925	99.9999	55.2548045	87.6253541	45.29034422	51.2195122	51.33565621	-0.116144019	47.38675958	47.38675958	0
OG0006926	80.0087232	30.8431566	99.9999	15.68135501	46.08501119	45.93837535	0.146635836	46.30872483	42.85714286	3.451581975
OG0006929	16.565103	60.0477966	0.0001	60.82505619	45.7846952	46.10169492	-0.316999714	36.96498054	41.01694915	-4.051968608
OG0006932	50.9036371	48.0607582	15.15798612	38.76053826	46.39249639	49.10714286	-2.714646465	39.82683983	39.28571429	0.541125541
OG0006933	56.1055913	28.9664126	52.81266077	26.89628806	46.15384615	48.64864865	-2.494802495	45.81939799	55.49132948	-9.671931486
OG0006934	60.2373523	99.9999	99.9999	99.9999	44.06207827	43.16848282	0.893595456	40.28340081	40.20100503	0.082395785
OG0006935	52.4188152	47.7289393	42.76669901	99.9999	41.27725857	40.49844237	0.778816199	43.92523364	42.52336449	1.401869159
OG0006936	90.8721466	59.8858113	99.9999	99.9999	54.35139573	56.8627451	-2.511349367	58.12807882	64.70588235	-6.577803535
OG0006937	43.4816719	31.6132768	19.72197088	0.0001	42.91417166	44.11764706	-1.203475402	39.52095808	41.91176471	-2.390806622
OG0006938	48.471695	48.8517491	54.82859905	54.4063494	43.13099042	42.36220472	0.768785691	39.61661342	42.45283019	-2.83621677
OG0006939	63.9985121	50.6498638	0.0001	47.01447396	47.71460424	47.60273973	0.11186451	46.15384615	46.91780822	-0.763962065
OG0006941	51.1009052	60.6359502	48.17519286	59.20844453	46.20037807	45.82904222	0.371335847	40.06810443	41.1946447	-1.126540269
OG0006942	71.3294151	69.7365392	73.26749793	55.82703334	46.58823529	47.32360097	-0.735365679	40.94117647	42.70072993	-1.759553456
OG0006944	66.533383	99.9999	71.43413617	99.9999	50.70175439	49.0797546	1.621999785	43.15789474	36.80981595	6.348078786
OG0006948	1.00E-04	36.7953897	0.0001	0.0001	46.1302682	46.2191358	-0.088867603	43.44827586	43.28703704	0.161238825
OG0006949	66.4845558	99.9999	99.9999	99.85412858	54.48275862	57.98816568	-3.50540706	60	67.25663717	-7.256637168
OG0006950	66.3097014	92.4734389	39.63111839	66.23102955	44.05182568	44.64075383	-0.588928151	38.51590106	40.98939929	-2.473498233
OG0006951	47.9371075	41.602166	41.98582744	31.94436692	45.62248996	45.92521572	-0.302725764	42.1686747	40.51724138	1.651433319
OG0006952	10.1674862	1.00E-04	6.223475309	0.0001	61.9047619	56.57492355	5.329838357	52.85714286	56.42201835	-3.564875491
OG0006954	49.6698382	64.4341865	99.9999	99.9999	45.71244358	45.43063774	0.281805846	40.61895551	39.2504931	1.368462416
OG0006955	81.7899947	54.5437564	66.39243361	80.56259752	43.58974359	40.4040404	3.185703186	44.72934473	40.60606061	4.123284123
OG0006957	47.3483585	36.3775711	99.99989648	69.5873456	46.22093023	45.79624135	0.424688887	42.44186047	40.9495549	1.492305569
OG0006959	44.309003	25.3233362	27.9515937	13.1215755	44.71947195	47.18076285	-2.461290905	41.58415842	48.25870647	-6.674548052
OG0006960	22.4147435	45.7627969	25.9125941	39.46301717	45.52042161	45.48929664	0.031124971	42.29249012	42.88990826	-0.597418138
OG0006962	19.2087132	23.4181444	0.0001	0.0001	43.05411927	41.69453735	1.359581923	39.60703206	37.5696767	2.037355358
OG0006963	1.00E-04	75.2921608	0.0001	78.12280171	43.32084894	44.74178404	-1.420935099	38.57677903	42.11267606	-3.53589703
OG0006964	30.796625	32.44825	99.9999	50.73128594	43.60465116	43.85964912	-0.25499796	38.37209302	38.01169591	0.360397117
OG0006966	71.9912906	42.9668572	69.55904296	43.55786618	55.24344569	49.3877551	5.855690591	66.85393258	45.73170732	21.12222527
OG0006968	28.1965251	1.00E-04	0.0001	0.0001	47.57609921	45.67901235	1.897086865	44.59459459	45.45454545	-0.85995086
OG0006970	55.2606352	99.9999	99.9999	99.9999	42.03655352	44.11764706	-2.081093534	35.81213307	41.50326797	-5.691134901
OG0006971	1.00E-04	43.2678523	48.42519885	98.97063112	42.7574171	42.07119741	0.686219692	43.45549738	41.74757282	1.707924567
OG0006972	22.7395756	33.6329367	23.6138263	20.79097269	46.07464607	44.30379747	1.770848606	45.94594595	39.87341772	6.072528224
OG0006974	31.536596	99.9999	22.81984709	99.9999	46.51810585	46.6853408	-0.167234953	40.94707521	41.45658263	-0.509507424
OG0006976	33.0379109	45.9723711	0.0001	51.34185868	39.2419175	41.10898662	-1.867069113	31.77257525	41.3001912	-9.527615954
OG0006977	83.4712692	99.9999	86.05415815	51.63760755	49.83388704	50.98039216	-1.146505114	45.18272425	49.67320261	-4.490478362
OG0006978	77.0298514	42.4937991	0.0001	30.13889735	48.85679904	48.10874704	0.748051992	47.84172662	48.76325088	-0.921524265
OG0006981	1.00E-04	14.2768516	0.0001	43.95768057	53.68139224	52.55376344	1.127628795	47.79116466	43.9516129	3.839551755
OG0006984	46.9944352	49.3772348	35.70206742	40.08873005	54.06378601	58.65515675	-4.591370739	57.87037037	66.98499318	-9.114622808
OG0006985	48.227834	9.9205889	32.75976046	0.0001	51.03244838	50.62656642	0.405881962	59.2920354	53.38345865	5.908576752
OG0006986	28.2909281	37.9782791	18.17024398	45.45395213	46.9953775	46.98354662	0.011830886	38.21263482	37.84277879	0.369856029
OG0006989	11.7137689	57.1117181	99.9999	63.89243525	44.64555053	44.19306184	0.452488688	47.51131222	47.51131222	0
OG0006990	61.3992224	52.1040592	99.9999	50.21563226	46.4953271	47.21549637	-0.720169265	50	45.27845036	4.721549637
OG0006991	1.00E-04	81.4201	0.0001	86.51686111	52.1043771	47.12643678	4.977940323	54.54545455	42.20032841	12.34512614
OG0006992	52.0849153	99.9999	68.39235161	99.9999	43.95924309	44.76885645	-0.809613362	34.71615721	36.73965937	-2.023502162
OG0006993	99.9999	82.6239049	99.9999	83.62476263	54.49065702	51.97916667	2.511490356	54.24954792	49.0625	5.18704792
OG0006994	28.2267238	1.00E-04	52.57568642	99.9999	47.2361809	48.14814815	-0.911967244	41.20603015	40.74074074	0.46528941
OG0006995	77.6506855	99.9999	67.38837422	86.41795637	45.90301003	47.38562092	-1.482610882	38.84711779	49.01960784	-10.17249005
OG0006996	32.4732447	99.9999	99.9999	99.9999	44.16365824	45.6	-1.436341757	38.98916968	48.8	-9.810830325
OG0006997	29.7483168	9.0179785	99.9999	99.9999	50	49.18743229	0.812567714	51.08695652	48.20846906	2.878487466
OG0006999	34.936738	49.2925335	0.0001	38.73208955	45.40540541	47.27954972	-1.874144313	39.45945946	41.01123596	-1.551776496
OG0007000	99.9993057	55.6567339	99.9999	64.46157579	47.09141274	44.61538462	2.476028127	36.36363636	33.84615385	2.517482517
